"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Y","cluster_kmedoids"
"22769",2,4,5,5,9,3,2,3,4,3,2,"1","2"
"22770",1,2,5,5,6,3,1,3,1,3,2,"4","2"
"22771",2,2,6,5,5,8,2,3,3,3,2,"2","1"
"22772",1,1,5,5,6,3,2,1,1,1,2,"3","2"
"22773",1,3,5,6,9,3,2,1,1,3,2,"3","2"
"22774",2,2,5,6,2,3,2,3,1,1,1,"3","5"
"22775",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"22776",2,1,5,5,6,3,1,3,1,3,1,"4","2"
"22777",1,2,5,6,9,5,2,1,1,3,2,"4","2"
"22778",2,2,5,6,9,3,1,1,1,3,2,"1","3"
"22779",1,1,2,5,9,3,1,1,1,3,1,"5","3"
"22780",1,4,5,6,6,3,2,1,4,3,2,"4","2"
"22781",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"22782",1,1,5,5,6,3,2,1,1,3,1,"5","2"
"22783",1,4,5,5,5,3,2,3,4,3,2,"4","2"
"22784",3,1,2,4,6,3,1,1,1,3,1,"4","3"
"22786",1,1,5,5,9,3,2,1,1,3,2,"3","2"
"22787",2,1,2,5,2,5,1,1,1,1,1,"4","5"
"22788",1,4,5,5,9,8,2,3,4,3,2,"4","1"
"22789",3,3,5,5,8,3,2,1,3,3,2,"1","2"
"22790",3,3,5,5,8,3,2,1,3,3,2,"1","2"
"22791",2,2,5,3,6,3,1,3,1,1,1,"4","2"
"22792",1,2,7,5,6,8,2,3,2,3,2,"5","1"
"22795",1,1,2,5,6,5,1,1,1,3,2,"5","3"
"22796",1,2,5,6,6,3,2,1,1,3,1,"3","2"
"22798",1,1,5,5,6,8,2,3,1,3,2,"3","1"
"22799",3,1,2,5,9,8,2,1,4,3,1,"1","3"
"22800",1,3,5,5,8,3,2,1,3,3,2,"5","2"
"22801",1,1,3,5,6,3,2,2,1,1,2,"5","4"
"22802",1,2,2,5,6,3,1,1,1,1,2,"5","4"
"22803",1,2,6,5,6,8,2,3,1,3,2,"5","1"
"22804",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"22805",1,1,2,5,6,3,2,1,1,3,2,"5","3"
"22806",1,4,5,6,9,3,2,1,4,3,2,"3","2"
"22807",1,1,5,5,6,3,2,1,1,3,1,"5","2"
"22808",1,4,5,5,9,8,1,3,4,3,1,"3","1"
"22809",1,2,5,5,6,3,2,3,1,3,2,"5","2"
"22810",1,2,5,5,9,8,1,1,1,3,2,"5","1"
"22812",2,1,5,5,9,8,2,3,3,3,1,"5","1"
"22813",2,1,2,5,9,8,2,1,3,1,2,"3","1"
"22814",1,4,6,5,6,8,2,3,4,3,2,"2","1"
"22815",2,1,5,5,8,3,1,1,3,3,2,"4","3"
"22816",2,3,5,5,8,3,1,1,3,3,2,"2","3"
"22817",2,1,5,5,8,3,2,1,3,3,2,"4","2"
"22818",2,2,5,6,6,3,1,1,1,3,1,"2","3"
"22819",1,1,5,4,6,3,1,1,1,1,1,"5","4"
"22821",2,4,6,4,9,8,1,3,4,3,1,"2","1"
"22822",1,4,5,6,8,8,2,1,4,3,1,"4","1"
"22823",2,3,5,5,6,3,2,3,1,3,2,"1","2"
"22824",2,1,3,5,6,3,1,2,3,1,1,"5","4"
"22825",3,4,5,5,8,3,2,3,4,3,1,"1","2"
"22826",2,1,6,5,8,8,2,3,1,3,2,"2","1"
"22827",2,2,6,5,9,5,2,3,1,3,2,"1","2"
"22828",3,1,6,4,2,3,1,3,1,1,1,"3","5"
"22829",1,4,2,5,8,8,2,1,4,3,2,"5","1"
"22830",2,1,5,5,8,3,1,1,3,3,2,"5","3"
"22831",2,1,5,5,8,3,2,1,3,3,2,"4","2"
"22835",2,2,5,6,9,2,2,1,1,3,2,"1","2"
"22836",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"22837",1,1,2,5,6,3,2,1,1,1,1,"5","4"
"22838",1,1,2,5,6,3,1,1,1,1,2,"5","4"
"22839",1,1,5,5,6,8,2,1,3,3,2,"5","1"
"22840",2,4,5,4,9,8,2,3,4,3,1,"2","1"
"22844",1,2,5,3,6,3,2,1,1,3,2,"5","2"
"22845",3,2,5,5,8,3,1,1,3,3,2,"1","3"
"22846",1,1,5,5,8,3,1,1,3,3,2,"5","3"
"22847",1,4,5,6,9,3,2,1,4,3,1,"4","2"
"22848",2,3,5,5,8,3,1,1,3,3,2,"2","3"
"22850",2,3,5,5,8,3,2,1,3,3,2,"1","2"
"22851",1,1,2,5,9,3,2,1,1,3,1,"4","3"
"22852",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"22853",1,4,6,5,9,8,2,3,4,3,2,"3","1"
"22854",1,4,5,6,9,3,1,1,4,3,2,"2","3"
"22855",2,1,6,4,2,3,1,3,1,3,1,"4","2"
"22856",2,1,6,5,6,8,2,3,1,1,1,"3","1"
"22857",1,1,5,5,6,3,1,1,1,3,2,"5","3"
"22858",1,4,6,5,6,9,2,3,4,1,2,"5","1"
"22859",3,2,5,5,6,3,1,1,1,3,1,"1","3"
"22860",1,3,7,5,6,3,2,3,1,3,2,"1","2"
"22861",1,2,5,5,6,8,2,3,1,3,2,"5","1"
"22863",2,1,5,4,6,8,2,3,1,3,2,"3","1"
"22864",1,3,5,5,8,3,2,1,3,3,2,"5","2"
"22865",1,1,5,5,8,3,2,1,3,3,2,"5","2"
"22866",1,2,5,6,8,3,2,1,3,3,2,"5","2"
"22867",1,3,5,5,8,3,1,1,3,3,2,"5","3"
"22868",2,1,5,5,8,3,2,3,3,3,2,"4","2"
"22869",1,1,5,6,8,3,2,1,3,3,2,"5","2"
"22872",1,2,2,4,6,3,2,1,1,3,2,"5","3"
"22873",1,2,2,6,2,3,2,1,1,3,2,"4","5"
"22875",2,2,5,5,6,3,1,1,1,3,1,"2","3"
"22878",1,3,5,5,6,5,1,1,1,3,2,"5","3"
"22880",2,3,2,6,6,3,2,1,1,3,2,"1","3"
"22881",3,1,2,6,6,3,2,1,1,3,2,"1","3"
"22882",3,1,5,5,8,3,1,1,3,3,2,"4","3"
"22883",1,1,5,5,9,8,2,1,3,3,2,"5","1"
"22884",1,4,5,5,8,3,2,1,4,3,2,"5","2"
"22885",1,1,5,6,8,3,2,1,3,3,1,"5","2"
"22888",2,1,5,6,8,8,2,3,3,3,2,"3","1"
"22889",2,1,2,5,6,3,2,1,1,3,1,"4","3"
"22890",1,1,2,5,6,3,2,1,1,1,1,"5","4"
"22891",1,4,5,5,9,8,2,3,4,3,1,"4","1"
"22892",2,4,5,6,8,8,2,1,4,3,2,"2","1"
"22894",1,2,5,5,6,3,2,3,1,1,1,"4","2"
"22900",1,2,2,5,9,3,2,1,1,3,2,"5","3"
"22901",1,2,5,6,6,3,1,3,1,3,1,"4","2"
"22902",1,1,5,5,6,8,1,3,1,1,2,"3","1"
"22904",2,4,5,5,6,8,2,1,4,3,1,"2","1"
"22905",1,2,5,5,9,3,2,1,1,3,2,"3","2"
"22906",1,2,2,6,6,3,2,1,1,3,2,"4","3"
"22907",1,1,5,5,6,5,1,1,1,3,2,"5","3"
"22908",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"22909",2,3,5,5,9,3,2,1,1,3,2,"1","2"
"22911",3,1,5,5,6,3,2,1,1,1,2,"1","2"
"22914",2,1,6,5,6,3,1,3,1,3,1,"3","2"
"22915",1,2,5,5,6,8,2,1,3,1,2,"5","1"
"22916",1,1,5,5,6,3,1,3,1,1,2,"4","2"
"22920",1,1,5,5,8,8,2,3,3,3,2,"5","1"
"22921",1,1,5,5,8,3,2,1,3,3,2,"5","2"
"22922",1,4,2,5,8,3,2,1,4,3,2,"4","3"
"22923",1,1,5,5,8,8,2,3,1,3,2,"5","1"
"22924",1,1,3,5,8,3,2,2,3,3,1,"5","3"
"22925",2,1,5,6,8,3,2,1,3,3,2,"4","2"
"22927",3,1,2,4,6,3,2,1,1,3,2,"2","3"
"22928",2,4,5,5,9,3,1,1,4,3,2,"1","3"
"22929",3,1,2,5,6,3,1,1,2,3,2,"1","3"
"22930",1,4,5,5,6,5,2,1,4,3,2,"3","1"
"22931",1,4,5,5,9,5,2,1,4,3,2,"2","1"
"22934",1,1,2,5,6,3,1,1,1,1,2,"5","4"
"22935",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"22936",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"22938",1,1,5,5,6,3,2,1,1,3,2,"5","2"
"22939",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"22940",1,2,5,5,6,8,1,1,3,3,2,"3","1"
"22942",2,1,5,5,6,3,1,1,1,3,1,"5","3"
"22943",3,3,5,5,8,3,2,1,3,3,2,"1","2"
"22944",1,1,3,5,6,3,1,2,1,1,2,"5","4"
"22947",1,1,5,5,6,3,1,3,1,3,2,"3","2"
"22948",1,4,2,5,9,5,2,1,4,4,2,"1","3"
"22949",2,1,5,4,6,8,2,3,2,3,1,"3","1"
"22950",1,4,9,5,6,8,1,3,4,4,2,"3","1"
"22951",2,1,5,5,6,3,1,1,1,3,1,"4","3"
"22952",1,1,9,5,6,3,2,1,1,3,2,"5","2"
"22953",2,1,5,5,6,8,1,1,1,3,1,"4","3"
"22954",2,4,5,4,8,3,1,2,4,3,1,"4","2"
"22955",1,4,2,5,9,1,2,1,4,3,2,"4","3"
"22956",3,1,5,6,8,3,2,1,3,3,2,"3","2"
"22957",2,1,6,4,6,3,1,3,1,3,1,"4","2"
"22959",1,2,2,5,6,3,2,1,2,3,1,"5","3"
"22960",1,2,5,5,6,3,2,3,1,3,2,"3","2"
"22961",1,4,5,6,9,9,2,3,4,4,2,"5","1"
"22962",1,1,5,5,6,3,2,1,1,1,2,"5","2"
"22963",1,2,5,6,6,3,2,1,1,3,2,"3","2"
"22964",1,2,2,5,6,3,1,1,1,3,2,"4","3"
"22965",1,1,2,5,6,3,2,1,1,1,1,"5","4"
"22966",1,1,6,5,6,3,2,3,1,1,2,"5","2"
"22967",1,2,5,5,6,8,2,3,2,3,2,"5","1"
"22969",2,1,2,5,6,3,2,1,1,3,1,"4","3"
"22971",2,1,2,5,2,3,1,1,1,1,1,"4","5"
"22972",2,1,6,5,5,3,1,3,3,3,1,"5","2"
"22973",1,1,6,5,6,3,2,1,1,3,1,"5","2"
"22974",2,4,2,5,9,3,2,1,4,4,1,"1","3"
"22975",1,1,5,5,6,3,1,3,1,1,2,"5","2"
"22977",2,1,2,5,6,3,2,1,1,1,2,"3","4"
"22979",2,2,2,5,2,3,1,1,1,1,2,"2","5"
"22980",1,1,6,5,6,3,1,3,1,3,2,"3","2"
"22981",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"22982",1,2,7,5,6,8,2,3,1,3,2,"3","1"
"22983",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"22984",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"22986",1,4,6,5,6,3,1,3,4,3,1,"4","2"
"22987",2,1,2,6,5,8,2,1,3,3,2,"4","1"
"22988",1,1,5,5,6,3,1,3,1,3,2,"3","2"
"22989",1,1,9,5,6,3,1,1,1,3,1,"5","2"
"22990",1,2,2,5,6,3,1,1,1,3,1,"5","3"
"22991",1,2,2,6,2,2,1,1,1,1,1,"4","5"
"22992",1,1,2,5,6,3,2,1,1,3,1,"5","3"
"22993",1,2,2,5,6,3,1,1,1,3,1,"4","3"
"22994",1,1,5,5,6,3,1,1,1,1,2,"5","4"
"22995",1,1,5,5,6,3,2,1,1,3,2,"4","2"
"22997",1,2,2,6,8,9,2,1,1,3,2,"5","3"
"22998",2,1,2,4,6,3,1,1,1,3,1,"4","3"
"22999",1,4,2,5,8,3,2,1,4,3,1,"4","3"
"23000",2,1,3,5,8,3,1,2,3,3,2,"5","3"
"23001",1,1,5,5,8,8,2,1,3,3,2,"5","1"
"23002",1,1,5,5,9,8,2,3,3,3,2,"5","1"
"23003",2,1,5,4,6,3,2,3,1,1,2,"3","2"
"23004",1,4,5,6,8,8,1,1,4,3,2,"4","1"
"23005",1,1,2,4,6,3,2,1,1,3,1,"5","3"
"23006",2,1,2,5,6,3,1,1,2,3,1,"4","3"
"23007",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"23008",1,1,5,5,6,3,2,1,3,3,2,"5","2"
"23009",1,4,2,6,9,3,2,1,4,3,2,"4","3"
"23010",2,1,5,5,8,3,2,1,3,3,2,"4","2"
"23012",1,4,6,5,6,8,2,3,4,1,1,"4","1"
"23013",3,1,6,5,6,3,2,3,4,3,1,"1","2"
"23014",1,2,7,5,9,8,2,3,3,1,2,"2","1"
"23016",2,2,2,6,2,3,2,1,1,3,1,"3","5"
"23017",1,2,2,5,2,3,2,1,1,1,2,"4","5"
"23018",1,1,5,5,6,8,2,1,1,1,2,"5","1"
"23021",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"23023",3,1,5,5,8,3,2,1,3,3,2,"5","2"
"23026",2,1,6,5,2,3,1,3,1,1,1,"4","5"
"23027",1,2,2,6,9,3,1,1,1,3,2,"4","3"
"23028",1,1,5,5,6,3,2,1,1,3,1,"5","2"
"23029",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"23031",3,1,2,5,6,3,2,1,1,3,1,"2","3"
"23032",1,1,5,5,9,8,2,3,3,3,2,"5","1"
"23034",2,1,5,6,8,3,1,3,3,3,2,"4","2"
"23035",1,2,2,5,6,3,1,1,1,3,2,"4","3"
"23036",1,1,5,5,6,8,2,3,3,3,2,"5","1"
"23037",2,1,6,5,6,3,1,3,1,3,1,"3","2"
"23038",1,1,1,5,6,3,1,1,1,3,1,"5","3"
"23039",2,4,5,5,9,3,1,1,4,3,2,"1","3"
"23040",1,1,2,5,6,3,2,1,1,1,1,"5","4"
"23041",1,1,7,5,6,3,2,3,1,1,2,"5","2"
"23042",1,2,5,5,6,3,2,3,1,3,1,"5","2"
"23043",1,2,6,5,6,3,2,3,1,1,2,"3","2"
"23044",1,1,2,5,6,3,2,1,2,3,1,"4","3"
"23045",1,2,5,6,6,8,2,1,1,3,2,"5","1"
"23046",1,1,5,5,6,3,2,1,1,3,2,"4","2"
"23047",1,2,2,6,6,3,1,1,1,3,1,"5","3"
"23050",2,2,5,5,6,3,1,3,3,3,1,"3","2"
"23051",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"23053",1,1,3,5,6,3,1,3,1,1,1,"5","4"
"23054",1,1,2,5,6,3,1,1,1,1,2,"5","4"
"23055",1,1,5,5,6,3,1,1,3,3,2,"5","3"
"23056",1,1,5,5,6,3,1,3,1,3,2,"5","2"
"23057",2,1,5,5,6,3,1,1,1,1,1,"5","4"
"23058",1,1,5,4,6,3,1,1,1,3,1,"5","3"
"23061",1,2,6,5,6,3,2,3,2,1,2,"5","2"
"23062",2,1,2,4,6,3,1,1,1,3,1,"4","3"
"23063",1,3,2,5,6,3,1,1,1,3,1,"4","3"
"23064",2,1,5,5,6,3,1,1,1,3,1,"5","3"
"23065",2,1,5,5,6,3,1,1,1,3,2,"2","3"
"23066",1,1,2,5,5,3,1,1,3,1,1,"5","4"
"23067",2,4,2,6,6,3,2,1,4,3,2,"2","3"
"23069",1,1,3,5,8,3,1,2,3,3,1,"5","3"
"23070",1,4,5,4,6,3,1,3,4,3,2,"5","2"
"23073",2,1,9,5,6,3,1,1,1,3,2,"3","2"
"23074",1,1,5,5,6,8,2,3,1,3,2,"5","1"
"23075",1,1,2,5,6,3,2,1,1,3,1,"5","3"
"23076",1,1,2,5,5,8,2,1,2,3,2,"5","3"
"23077",1,1,9,5,6,3,1,1,1,1,2,"5","2"
"23078",1,4,5,6,5,3,1,1,4,3,1,"5","3"
"23079",1,1,6,4,6,3,1,3,1,1,1,"5","2"
"23081",1,4,5,5,9,5,2,1,4,3,1,"4","2"
"23082",2,2,5,6,9,3,2,1,1,3,2,"1","2"
"23084",1,3,5,5,6,1,2,3,1,1,2,"5","2"
"23085",2,3,7,5,6,3,2,3,1,3,2,"1","2"
"23087",1,2,5,5,9,3,1,1,1,3,2,"2","3"
"23088",3,1,5,3,6,3,1,3,1,1,1,"4","2"
"23089",1,3,2,5,9,3,1,1,1,3,2,"2","3"
"23090",2,4,6,5,2,3,1,3,4,1,1,"3","5"
"23091",1,1,6,5,6,3,2,3,1,1,2,"5","2"
"23092",1,1,2,5,9,3,2,1,1,3,2,"2","3"
"23093",1,2,2,5,6,2,2,1,1,3,2,"4","3"
"23094",1,1,5,4,6,3,2,1,1,3,2,"4","2"
"23095",1,1,6,5,9,8,2,3,1,3,2,"2","1"
"23096",1,2,2,6,6,3,2,1,1,3,1,"5","3"
"23097",1,1,5,5,8,3,2,3,3,3,2,"5","2"
"23098",1,1,5,6,8,8,2,3,3,3,2,"4","1"
"23100",2,1,5,4,6,3,1,3,1,3,1,"5","2"
"23102",2,1,5,5,6,3,1,3,1,1,1,"4","2"
"23105",1,1,5,5,9,3,2,3,1,3,1,"4","2"
"23106",1,2,6,5,6,3,2,3,1,3,2,"3","2"
"23107",1,2,5,5,6,3,2,3,1,3,1,"5","2"
"23108",1,1,5,5,6,8,2,1,1,3,2,"5","1"
"23109",1,4,5,5,9,8,2,1,4,3,2,"3","1"
"23110",1,1,2,5,9,5,2,1,1,3,2,"5","3"
"23111",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"23112",1,2,7,5,6,3,2,3,1,1,2,"3","2"
"23113",1,1,2,5,6,2,1,1,1,3,1,"5","3"
"23114",1,1,5,6,8,3,2,1,3,3,2,"5","2"
"23115",1,4,2,5,6,3,2,1,4,1,1,"5","4"
"23116",1,1,5,5,6,3,1,1,1,3,2,"4","3"
"23118",1,1,2,5,2,5,1,1,1,1,2,"4","5"
"23121",2,2,5,5,9,5,2,1,1,3,2,"1","2"
"23122",2,1,5,5,6,3,1,3,1,3,1,"4","2"
"23123",1,1,5,5,6,3,1,3,1,1,1,"5","2"
"23124",1,1,5,5,6,3,1,3,1,3,2,"3","2"
"23125",1,1,2,5,6,8,2,1,1,1,1,"5","4"
"23126",2,1,5,4,6,3,1,3,3,3,1,"5","2"
"23128",3,1,5,5,6,3,1,3,1,3,2,"1","2"
"23131",2,1,2,5,6,3,1,3,1,3,1,"2","3"
"23132",1,1,5,5,6,8,2,3,1,3,1,"5","1"
"23136",1,1,5,4,6,3,1,3,1,3,2,"4","2"
"23138",1,1,5,5,6,3,2,3,1,3,1,"4","2"
"23141",2,2,5,4,8,8,1,1,1,3,2,"2","1"
"23142",1,2,6,5,6,3,2,3,1,3,2,"4","2"
"23143",1,2,7,5,6,3,1,3,1,1,2,"4","2"
"23144",1,1,9,5,9,8,2,3,1,3,2,"5","1"
"23146",1,1,5,5,6,3,2,1,1,3,2,"4","2"
"23147",1,1,5,5,5,8,2,3,3,3,2,"5","1"
"23148",1,4,5,6,9,8,2,1,4,3,2,"2","1"
"23149",2,1,5,5,6,3,1,3,1,3,1,"4","2"
"23150",1,4,5,6,5,9,2,3,4,4,2,"2","1"
"23151",1,1,5,4,6,3,1,1,1,3,1,"5","3"
"23152",2,1,6,5,5,8,2,3,1,3,2,"2","1"
"23154",1,2,6,5,6,3,2,3,1,3,2,"4","2"
"23155",2,1,5,4,6,3,1,3,1,3,1,"3","2"
"23156",1,2,5,4,2,8,2,3,1,1,1,"4","5"
"23157",2,1,5,6,9,3,2,1,3,3,2,"3","2"
"23158",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"23160",3,1,5,5,6,8,2,3,3,3,2,"2","1"
"23162",1,2,7,5,6,8,2,3,1,3,2,"2","1"
"23163",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"23164",1,2,5,5,6,8,2,1,1,1,2,"5","1"
"23165",1,1,6,5,6,3,2,3,1,3,2,"5","2"
"23166",3,1,2,5,8,3,1,1,1,3,1,"2","3"
"23167",2,4,6,6,9,3,2,3,4,3,2,"1","2"
"23168",2,1,5,5,6,2,1,1,1,1,1,"5","4"
"23169",2,1,6,5,9,8,2,3,3,3,2,"4","1"
"23171",1,4,2,6,9,9,2,1,4,3,2,"5","1"
"23172",1,4,2,6,9,3,1,1,4,4,1,"4","3"
"23173",3,1,6,5,9,3,2,3,4,3,1,"1","2"
"23175",2,2,5,5,2,3,2,3,1,1,2,"1","5"
"23176",1,1,2,4,6,3,1,1,1,3,1,"5","3"
"23177",1,1,2,5,6,3,1,1,1,1,2,"5","4"
"23178",1,2,2,5,6,3,1,1,1,1,2,"5","4"
"23179",1,1,5,5,6,5,2,3,1,1,2,"4","2"
"23180",1,4,5,6,9,3,2,1,4,3,2,"5","2"
"23181",1,1,2,6,6,9,2,1,1,1,2,"5","4"
"23182",2,1,5,5,8,3,2,1,3,3,1,"5","2"
"23184",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"23185",2,1,2,5,6,3,2,1,2,3,2,"1","3"
"23186",1,3,2,5,5,3,1,1,1,3,1,"5","3"
"23187",1,1,2,4,6,3,2,1,1,3,1,"5","3"
"23188",1,1,2,5,6,3,1,1,2,3,1,"2","3"
"23191",2,1,5,5,6,3,1,1,1,3,1,"4","3"
"23192",1,1,6,5,6,3,2,3,1,1,2,"3","2"
"23193",1,1,5,5,6,3,1,1,1,3,2,"5","3"
"23194",2,2,5,5,6,3,1,3,1,1,1,"3","2"
"23195",1,2,2,6,9,3,2,1,1,4,1,"2","3"
"23196",2,1,2,5,6,3,2,1,1,3,2,"2","3"
"23197",1,2,6,5,6,3,2,3,1,1,2,"4","2"
"23198",1,1,2,5,6,3,2,1,1,3,1,"4","3"
"23199",1,1,6,5,6,3,1,3,1,3,2,"3","2"
"23200",1,1,2,4,6,3,1,1,2,1,2,"5","4"
"23203",1,2,6,6,6,3,2,3,1,3,1,"4","2"
"23205",1,4,5,5,9,3,1,1,4,3,2,"2","3"
"23206",1,2,5,5,6,3,1,1,1,3,2,"5","3"
"23207",2,1,2,5,6,3,1,1,1,3,2,"2","3"
"23208",1,2,2,6,6,3,1,1,1,3,1,"4","3"
"23209",1,1,2,4,6,5,1,1,1,3,1,"5","3"
"23210",2,1,5,5,6,3,1,3,1,3,1,"3","2"
"23211",3,1,5,5,6,3,2,3,1,3,2,"1","2"
"23212",1,4,2,6,8,5,2,1,4,3,2,"4","3"
"23213",2,2,5,4,8,3,1,3,1,3,1,"3","2"
"23214",1,4,5,5,9,5,1,3,4,3,2,"2","1"
"23215",2,2,2,5,9,8,2,1,3,3,1,"2","3"
"23216",2,1,2,5,6,3,1,1,1,1,1,"3","4"
"23220",1,1,7,4,9,8,2,3,3,3,1,"5","1"
"23221",2,1,7,5,6,8,2,3,1,3,1,"3","1"
"23222",2,1,3,5,8,3,1,2,3,3,1,"5","3"
"23223",2,1,5,5,9,3,2,3,1,3,2,"1","2"
"23225",2,1,5,5,9,3,1,1,3,3,2,"4","3"
"23226",1,1,5,5,5,3,1,1,1,3,1,"5","3"
"23227",1,4,5,5,6,3,1,3,4,3,2,"5","2"
"23228",3,1,5,5,2,3,1,1,1,1,1,"4","5"
"23231",1,4,5,5,9,3,2,1,4,3,2,"3","2"
"23232",3,1,5,5,6,3,1,3,1,1,2,"1","2"
"23233",2,1,5,5,6,3,1,3,1,3,1,"4","2"
"23234",1,1,5,4,6,8,2,3,1,3,2,"5","1"
"23235",1,2,5,5,6,3,1,3,1,3,2,"3","2"
"23236",1,1,5,4,6,3,2,1,1,1,1,"5","4"
"23238",1,1,5,5,6,3,2,1,1,3,1,"5","2"
"23240",2,3,2,5,6,3,2,1,1,3,1,"2","3"
"23241",1,2,2,5,6,3,1,1,1,1,1,"5","4"
"23242",2,1,7,5,6,8,2,3,1,3,2,"2","1"
"23243",1,1,1,5,6,3,2,1,1,3,2,"5","3"
"23244",3,1,7,5,6,3,2,3,1,3,2,"1","2"
"23245",2,1,5,5,8,3,2,1,3,3,2,"4","2"
"23246",2,1,5,4,6,3,1,3,1,1,1,"3","2"
"23247",1,1,5,5,6,3,1,1,1,3,1,"5","3"
"23248",1,2,5,5,6,3,2,1,1,3,2,"4","2"
"23249",1,2,5,6,9,3,2,1,3,3,1,"4","2"
"23250",3,2,2,5,6,2,1,1,1,3,1,"2","3"
"23251",1,2,5,5,4,8,2,3,1,1,2,"2","1"
"23252",3,4,2,5,9,3,1,1,4,4,2,"1","3"
"23253",1,1,6,5,6,3,2,1,3,3,1,"5","2"
"23254",1,1,2,5,9,5,1,1,3,3,1,"5","3"
"23257",1,2,5,5,6,3,1,3,1,3,1,"3","2"
"23258",1,4,6,5,9,3,2,3,4,3,1,"3","2"
"23261",1,1,2,5,6,3,2,1,1,1,2,"5","4"
"23262",2,4,5,6,9,3,2,1,4,3,2,"1","2"
"23263",2,2,2,4,2,3,1,1,1,1,1,"3","5"
"23264",1,1,7,5,6,3,1,3,1,3,2,"5","2"
"23265",1,1,5,5,6,3,1,1,1,3,2,"4","3"
"23266",1,1,5,5,6,3,2,3,1,3,2,"5","2"
"23267",2,1,5,5,6,3,1,3,1,3,1,"4","2"
"23268",1,1,2,6,8,3,2,1,3,3,2,"5","3"
"23269",1,2,5,6,6,3,2,1,3,3,2,"3","2"
"23270",1,1,5,5,8,3,2,1,3,3,1,"5","2"
"23271",2,1,5,5,6,8,2,3,3,3,2,"4","1"
"23273",1,4,5,5,5,8,2,1,4,3,2,"5","1"
"23274",3,1,5,5,6,8,1,1,1,3,2,"2","1"
"23276",1,1,2,4,6,3,1,1,1,3,1,"5","3"
"23277",1,4,5,5,6,5,2,3,4,3,1,"3","2"
"23278",1,1,5,5,8,3,2,1,3,3,2,"5","2"
"23279",1,2,2,5,6,3,1,1,1,1,2,"5","4"
"23281",2,1,2,4,8,3,1,1,1,3,1,"4","3"
"23282",1,4,3,5,6,8,1,2,4,3,1,"5","1"
"23283",1,1,6,5,9,3,1,3,1,3,2,"5","2"
"23284",2,1,2,5,9,3,1,1,3,3,1,"4","3"
"23285",2,3,2,5,9,5,2,3,1,3,2,"1","3"
"23287",2,1,5,5,2,3,1,3,1,1,1,"4","5"
"23288",2,1,9,5,6,3,1,1,1,3,1,"4","2"
"23290",2,2,5,5,6,3,2,3,1,3,1,"1","2"
"23291",2,1,7,5,6,3,1,3,1,1,1,"3","2"
"23292",3,1,7,5,6,5,2,3,1,1,2,"1","2"
"23293",1,4,2,5,6,3,1,1,4,1,1,"5","4"
"23294",1,2,5,5,6,3,2,3,1,3,1,"5","2"
"23295",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"23296",2,1,6,5,6,3,1,3,1,3,1,"3","2"
"23298",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"23299",1,2,5,5,6,3,1,3,1,3,2,"5","2"
"23300",1,1,7,5,6,3,2,3,1,1,2,"3","2"
"23302",1,1,5,5,9,3,2,1,4,3,2,"4","2"
"23304",1,2,5,5,6,3,1,3,1,3,1,"5","2"
"23305",2,2,5,5,6,3,2,3,1,3,2,"1","2"
"23306",2,1,5,5,6,3,1,3,1,3,1,"3","2"
"23308",1,4,5,6,8,3,2,1,4,3,2,"3","2"
"23309",2,1,5,5,8,8,2,1,3,3,2,"4","1"
"23310",1,1,2,4,6,3,2,1,1,1,2,"5","4"
"23311",1,1,5,5,8,5,1,1,3,3,2,"5","3"
"23312",2,1,2,5,9,3,2,1,1,3,1,"2","3"
"23313",1,1,2,5,6,3,2,1,1,1,1,"5","4"
"23314",2,4,2,5,6,3,2,1,4,3,1,"2","3"
"23317",1,1,5,5,6,3,2,1,1,1,1,"5","2"
"23318",2,1,6,5,6,3,1,3,1,3,1,"3","2"
"23319",1,3,7,5,6,3,2,3,1,1,2,"3","2"
"23320",1,2,7,5,6,3,2,3,1,3,1,"5","2"
"23321",1,1,7,5,6,3,2,3,1,3,2,"3","2"
"23322",2,1,5,5,6,3,2,3,1,3,2,"1","2"
"23324",1,2,6,5,6,5,2,3,1,1,2,"5","2"
